time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_003,Thingamajig D,buyer_t0_003,seller_t0_008,True,73.22,accepted,2,146.43,61.99,73.21000000000001,11.229999999999997
0,item_004,Gizmo E,buyer_t0_002,seller_t0_004,True,69.72,accepted,2,139.43,63.98,69.71000000000001,5.740000000000002
0,item_003,Thingamajig D,buyer_t0_007,seller_t0_009,True,102.54,accepted,3,132.78,70.23,30.239999999999995,32.31
0,item_003,Thingamajig D,buyer_t0_005,seller_t0_001,True,94.94,accepted,3,129.07,70.85,34.129999999999995,24.090000000000003
0,item_004,Gizmo E,buyer_t0_008,seller_t0_002,True,87.38,accepted,3,119.5,74.05,32.120000000000005,13.329999999999998
0,item_000,Widget A,buyer_t0_001,seller_t0_006,True,81.8,accepted,3,119.07,74.36,37.269999999999996,7.439999999999998
0,item_000,Widget A,buyer_t0_004,seller_t0_005,True,98.39,accepted,3,118.39,74.54,20.0,23.849999999999994
0,item_003,Thingamajig D,buyer_t0_009,seller_t0_003,True,104.79,accepted,3,107.54,74.85,2.75,29.940000000000012
1,item_004,Gizmo E,buyer_t1_009,seller_t1_005,True,81.25,accepted,3,145.4,55.65,64.15,25.6
1,item_002,Doohickey C,buyer_t1_002,seller_t1_003,True,72.99,accepted,3,131.16,66.37,58.17,6.61999999999999
1,item_001,Gadget B,buyer_t1_000,seller_t1_007,True,76.12,accepted,3,127.07,69.2,50.94999999999999,6.920000000000002
1,item_000,Widget A,buyer_t1_004,seller_t1_008,True,99.73,accepted,3,114.46,81.75,14.72999999999999,17.980000000000004
1,item_001,Gadget B,buyer_t1_001,seller_t1_001,False,,rejected,3,101.89,92.13,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_005,True,72.5,accepted,2,144.99,51.63,72.49000000000001,20.869999999999997
2,item_002,Doohickey C,buyer_t2_003,seller_t2_003,True,66.29,accepted,2,132.58,55.7,66.29,10.590000000000003
2,item_002,Doohickey C,buyer_t2_001,seller_t2_006,True,55.98,accepted,2,123.89,55.7,67.91,0.27999999999999403
2,item_003,Thingamajig D,buyer_t2_000,seller_t2_004,True,84.46,accepted,3,117.67,63.03,33.21000000000001,21.429999999999993
2,item_003,Thingamajig D,buyer_t2_006,seller_t2_008,True,83.33,accepted,3,105.79,63.13,22.460000000000008,20.199999999999996
2,item_000,Widget A,buyer_t2_007,seller_t2_009,True,93,accepted,3,105.42,66.43,12.420000000000002,26.569999999999993
2,item_004,Gizmo E,buyer_t2_008,seller_t2_007,True,93.91,accepted,3,99.21,74.53,5.299999999999997,19.379999999999995
3,item_003,Thingamajig D,buyer_t3_006,seller_t3_001,True,72.86,accepted,2,145.72,58.83,72.86,14.030000000000001
3,item_000,Widget A,buyer_t3_005,seller_t3_005,True,94.27,accepted,3,142.44,71.42,48.17,22.849999999999994
3,item_003,Thingamajig D,buyer_t3_009,seller_t3_004,True,91.12,accepted,3,131.59,81.36,40.47,9.760000000000005
3,item_001,Gadget B,buyer_t3_007,seller_t3_006,False,,rejected,3,131.05,87.71,0.0,0.0
3,item_001,Gadget B,buyer_t3_004,seller_t3_002,False,,rejected,3,116.61,90.17,0.0,0.0
3,item_004,Gizmo E,buyer_t3_003,seller_t3_000,False,,rejected,3,115.58,95.47,0.0,0.0
3,item_004,Gizmo E,buyer_t3_002,seller_t3_007,False,,rejected,3,111.52,99.37,0.0,0.0
4,item_000,Widget A,buyer_t4_008,seller_t4_006,True,70.71,accepted,2,141.42,50.03,70.71,20.679999999999993
4,item_000,Widget A,buyer_t4_003,seller_t4_003,True,56.94,accepted,3,122.09,50.8,65.15,6.140000000000001
4,item_002,Doohickey C,buyer_t4_001,seller_t4_001,True,60.13,accepted,2,120.27,56.86,60.13999999999999,3.270000000000003
4,item_002,Doohickey C,buyer_t4_007,seller_t4_008,True,76.8,accepted,3,119.32,66.21,42.519999999999996,10.590000000000003
4,item_001,Gadget B,buyer_t4_005,seller_t4_000,False,,rejected,3,118.77,85.13,0.0,0.0
4,item_004,Gizmo E,buyer_t4_006,seller_t4_004,False,,rejected,3,116.06,86.99,0.0,0.0
4,item_001,Gadget B,buyer_t4_009,seller_t4_009,False,,rejected,3,114.6,94.42,0.0,0.0
4,item_004,Gizmo E,buyer_t4_004,seller_t4_007,True,100.92,accepted,3,107.55,99.0,6.6299999999999955,1.9200000000000017
5,item_003,Thingamajig D,buyer_t5_003,seller_t5_001,True,74.97,accepted,2,149.93,60.08,74.96000000000001,14.89
5,item_003,Thingamajig D,buyer_t5_007,seller_t5_006,True,77.5,accepted,3,149.03,62.5,71.53,15.0
5,item_001,Gadget B,buyer_t5_009,seller_t5_003,True,73.64,accepted,2,147.27,62.59,73.63000000000001,11.049999999999997
5,item_004,Gizmo E,buyer_t5_006,seller_t5_004,True,89.08,accepted,3,143.84,74.23,54.760000000000005,14.849999999999994
5,item_003,Thingamajig D,buyer_t5_008,seller_t5_008,True,87.13,accepted,3,139.1,76.43,51.97,10.699999999999989
5,item_000,Widget A,buyer_t5_001,seller_t5_009,True,113.02,accepted,3,137.75,80.73,24.730000000000004,32.28999999999999
5,item_002,Doohickey C,buyer_t5_005,seller_t5_002,True,109.79,accepted,3,135.29,93.04,25.499999999999986,16.75
5,item_003,Thingamajig D,buyer_t5_002,seller_t5_000,True,126.87,accepted,3,129.92,96.11,3.049999999999983,30.760000000000005
5,item_003,Thingamajig D,buyer_t5_000,seller_t5_007,False,,rejected,8,129.66,112.46,0.0,0.0
5,item_004,Gizmo E,buyer_t5_004,seller_t5_005,False,,rejected,3,128.98,118.92,0.0,0.0
6,item_004,Gizmo E,buyer_t6_001,seller_t6_006,True,70.3,accepted,2,140.87,60.71,70.57000000000001,9.589999999999996
6,item_004,Gizmo E,buyer_t6_005,seller_t6_000,True,68.75,accepted,2,137.49,63.72,68.74000000000001,5.030000000000001
6,item_001,Gadget B,buyer_t6_002,seller_t6_008,True,80.87,accepted,3,131.09,68.53,50.22,12.340000000000003
6,item_000,Widget A,buyer_t6_009,seller_t6_004,True,88.57,accepted,3,127.01,71.43,38.44000000000001,17.139999999999986
6,item_003,Thingamajig D,buyer_t6_008,seller_t6_007,True,99.89,accepted,3,122.45,79.28,22.560000000000002,20.61
6,item_000,Widget A,buyer_t6_003,seller_t6_009,True,112.66,accepted,4,115.03,84.56,2.3700000000000045,28.099999999999994
6,item_002,Doohickey C,buyer_t6_006,seller_t6_005,False,,rejected,3,108.39,87.13,0.0,0.0
6,item_001,Gadget B,buyer_t6_004,seller_t6_001,False,,rejected,3,103.02,91.08,0.0,0.0
6,item_001,Gadget B,buyer_t6_000,seller_t6_002,False,,rejected,3,99.33,92.04,0.0,0.0
7,item_003,Thingamajig D,buyer_t7_001,seller_t7_004,True,68.02,accepted,2,136.04,59.91,68.02,8.11
7,item_001,Gadget B,buyer_t7_004,seller_t7_003,True,67.44,accepted,2,134.87,62.93,67.43,4.509999999999998
7,item_003,Thingamajig D,buyer_t7_008,seller_t7_005,True,104.32,accepted,3,132.12,85.51,27.80000000000001,18.809999999999988
7,item_004,Gizmo E,buyer_t7_002,seller_t7_006,True,110.7,accepted,3,124.38,100.64,13.679999999999993,10.060000000000002
7,item_003,Thingamajig D,buyer_t7_000,seller_t7_009,False,,rejected,3,105.6,103.06,0.0,0.0
8,item_004,Gizmo E,buyer_t8_002,seller_t8_008,True,62.73,accepted,2,149.0,51.51,86.27000000000001,11.219999999999999
8,item_002,Doohickey C,buyer_t8_007,seller_t8_005,True,56.63,accepted,2,140.16,51.53,83.53,5.100000000000001
8,item_003,Thingamajig D,buyer_t8_006,seller_t8_003,True,85.4,accepted,3,115.18,65.69,29.78,19.710000000000008
8,item_003,Thingamajig D,buyer_t8_000,seller_t8_001,True,77.23,accepted,3,113.04,66.58,35.81,10.650000000000006
8,item_001,Gadget B,buyer_t8_001,seller_t8_009,True,85.86,accepted,3,108.38,67.08,22.519999999999996,18.78
8,item_001,Gadget B,buyer_t8_008,seller_t8_006,True,92.22,accepted,3,102.0,69.4,9.780000000000001,22.819999999999993
8,item_000,Widget A,buyer_t8_003,seller_t8_000,True,83.78,accepted,3,98.32,72.22,14.539999999999992,11.560000000000002
8,item_001,Gadget B,buyer_t8_005,seller_t8_002,True,93.47,accepted,3,97.59,75.38,4.1200000000000045,18.090000000000003
9,item_002,Doohickey C,buyer_t9_003,seller_t9_003,True,65.55,accepted,2,145.48,59.67,79.92999999999999,5.8799999999999955
9,item_000,Widget A,buyer_t9_007,seller_t9_007,True,108.17,accepted,3,136.89,71.82,28.719999999999985,36.35000000000001
9,item_001,Gadget B,buyer_t9_009,seller_t9_004,True,85.72,accepted,3,134.78,75.19,49.06,10.530000000000001
9,item_001,Gadget B,buyer_t9_004,seller_t9_008,True,105.66,accepted,3,126.37,88.05,20.710000000000008,17.61
9,item_002,Doohickey C,buyer_t9_001,seller_t9_002,True,119.45,accepted,3,123.26,97.91,3.8100000000000023,21.540000000000006
