time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_002,seller_t0_006,True,72.77,accepted,2,149.34,51.39,76.57000000000001,21.379999999999995
0,item_002,Doohickey C,buyer_t0_004,seller_t0_008,True,99.83,accepted,3,143.4,72.34,43.57000000000001,27.489999999999995
0,item_001,Gadget B,buyer_t0_005,seller_t0_002,False,,rejected,2,126.69,74.67,0.0,0.0
0,item_004,Gizmo E,buyer_t0_006,seller_t0_003,True,83.17,accepted,3,123.01,75.61,39.84,7.560000000000002
0,item_003,Thingamajig D,buyer_t0_009,seller_t0_007,False,,rejected,3,102.66,87.39,0.0,0.0
0,item_004,Gizmo E,buyer_t0_003,seller_t0_001,False,,rejected,3,100.59,98.79,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_004,seller_t1_006,True,68.86,accepted,2,137.71,63.93,68.85000000000001,4.93
1,item_000,Widget A,buyer_t1_001,seller_t1_007,True,67.7,accepted,3,124.88,66.27,57.17999999999999,1.4300000000000068
1,item_003,Thingamajig D,buyer_t1_003,seller_t1_005,True,108.6,accepted,3,124.63,80.0,16.03,28.599999999999994
1,item_003,Thingamajig D,buyer_t1_000,seller_t1_003,True,93.88,accepted,3,122.92,86.04,29.040000000000006,7.839999999999989
1,item_001,Gadget B,buyer_t1_007,seller_t1_008,False,,rejected,3,116.75,88.89,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_009,seller_t1_004,False,,rejected,3,111.6,106.25,0.0,0.0
1,item_002,Doohickey C,buyer_t1_005,seller_t1_001,False,,rejected,3,109.72,107.2,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_002,seller_t2_009,True,77.99,accepted,3,144.3,53.42,66.31000000000002,24.569999999999993
2,item_004,Gizmo E,buyer_t2_008,seller_t2_007,True,90.13,accepted,3,140.18,67.52,50.05000000000001,22.61
2,item_004,Gizmo E,buyer_t2_007,seller_t2_006,True,97.62,accepted,3,138.76,70.74,41.139999999999986,26.88000000000001
2,item_003,Thingamajig D,buyer_t2_000,seller_t2_003,False,,rejected,3,137.15,78.89,0.0,0.0
2,item_000,Widget A,buyer_t2_001,seller_t2_005,True,99.97,accepted,3,129.84,81.94,29.870000000000005,18.03
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_004,False,,rejected,3,116.8,90.64,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_006,seller_t2_008,False,,rejected,3,110.7,93.66,0.0,0.0
2,item_002,Doohickey C,buyer_t2_003,seller_t2_002,False,,rejected,3,107.77,94.3,0.0,0.0
2,item_000,Widget A,buyer_t2_009,seller_t2_001,False,,rejected,3,97.55,95.59,0.0,0.0
3,item_001,Gadget B,buyer_t3_009,seller_t3_004,True,72.39,accepted,2,144.78,54.32,72.39,18.07
3,item_003,Thingamajig D,buyer_t3_001,seller_t3_000,True,89.15,accepted,3,136.21,65.55,47.06,23.60000000000001
3,item_000,Widget A,buyer_t3_003,seller_t3_006,False,,rejected,2,134.92,74.0,0.0,0.0
3,item_004,Gizmo E,buyer_t3_008,seller_t3_002,True,100.78,accepted,3,128.48,83.98,27.69999999999999,16.799999999999997
3,item_000,Widget A,buyer_t3_002,seller_t3_005,True,108.22,accepted,3,124.53,90.18,16.310000000000002,18.039999999999992
3,item_002,Doohickey C,buyer_t3_006,seller_t3_001,True,109.39,accepted,3,121.94,97.67,12.549999999999997,11.719999999999999
3,item_003,Thingamajig D,buyer_t3_000,seller_t3_009,False,,rejected,3,120.49,106.61,0.0,0.0
3,item_001,Gadget B,buyer_t3_005,seller_t3_007,False,,rejected,3,120.23,109.35,0.0,0.0
4,item_001,Gadget B,buyer_t4_009,seller_t4_009,True,73.71,accepted,2,147.42,53.82,73.71,19.889999999999993
4,item_000,Widget A,buyer_t4_007,seller_t4_007,True,70.18,accepted,2,140.36,54.02,70.18,16.160000000000004
4,item_000,Widget A,buyer_t4_008,seller_t4_005,True,64.37,accepted,2,128.74,54.07,64.37,10.300000000000004
4,item_001,Gadget B,buyer_t4_004,seller_t4_008,True,64.33,accepted,2,128.65,61.89,64.32000000000001,2.4399999999999977
4,item_000,Widget A,buyer_t4_006,seller_t4_002,True,87.5,accepted,3,124.69,67.97,37.19,19.53
4,item_002,Doohickey C,buyer_t4_003,seller_t4_003,True,103.69,accepted,3,115.63,84.99,11.939999999999998,18.700000000000003
4,item_004,Gizmo E,buyer_t4_005,seller_t4_004,False,,rejected,3,112.42,87.49,0.0,0.0
4,item_002,Doohickey C,buyer_t4_001,seller_t4_001,False,,rejected,3,97.29,93.63,0.0,0.0
5,item_004,Gizmo E,buyer_t5_005,seller_t5_006,True,69.73,accepted,2,139.47,53.4,69.74,16.330000000000005
5,item_004,Gizmo E,buyer_t5_006,seller_t5_002,True,69.08,accepted,2,138.15,64.71,69.07000000000001,4.3700000000000045
5,item_003,Thingamajig D,buyer_t5_002,seller_t5_003,True,96.35,accepted,3,136.06,69.82,39.71000000000001,26.53
5,item_002,Doohickey C,buyer_t5_008,seller_t5_007,True,90.01,accepted,3,126.64,73.19,36.629999999999995,16.820000000000007
5,item_002,Doohickey C,buyer_t5_001,seller_t5_004,True,89.63,accepted,3,124.47,75.96,34.84,13.670000000000002
5,item_001,Gadget B,buyer_t5_003,seller_t5_000,False,,rejected,3,101.33,84.66,0.0,0.0
5,item_002,Doohickey C,buyer_t5_009,seller_t5_009,False,,rejected,3,99.61,88.37,0.0,0.0
6,item_002,Doohickey C,buyer_t6_000,seller_t6_009,True,71.28,accepted,2,147.06,56.92,75.78,14.36
6,item_002,Doohickey C,buyer_t6_001,seller_t6_000,True,81.56,accepted,3,143.13,72.82,61.56999999999999,8.740000000000009
6,item_002,Doohickey C,buyer_t6_003,seller_t6_008,True,94.64,accepted,3,142.2,84.5,47.55999999999999,10.14
6,item_001,Gadget B,buyer_t6_007,seller_t6_003,True,114.86,accepted,3,131.98,93.5,17.11999999999999,21.36
6,item_004,Gizmo E,buyer_t6_005,seller_t6_001,True,112.25,accepted,3,131.17,93.54,18.919999999999987,18.709999999999994
6,item_003,Thingamajig D,buyer_t6_004,seller_t6_004,False,,rejected,3,122.88,93.64,0.0,0.0
6,item_000,Widget A,buyer_t6_008,seller_t6_007,False,,rejected,3,104.35,93.92,0.0,0.0
6,item_002,Doohickey C,buyer_t6_009,seller_t6_005,False,,rejected,3,103.33,101.63,0.0,0.0
7,item_002,Doohickey C,buyer_t7_007,seller_t7_003,True,97.34,accepted,3,149.95,66.67,52.609999999999985,30.67
7,item_002,Doohickey C,buyer_t7_002,seller_t7_004,True,88.21,accepted,3,149.74,76.04,61.530000000000015,12.169999999999987
7,item_002,Doohickey C,buyer_t7_005,seller_t7_006,True,106.85,accepted,3,148.46,84.8,41.610000000000014,22.049999999999997
7,item_001,Gadget B,buyer_t7_001,seller_t7_002,False,,rejected,3,133.78,85.62,0.0,0.0
7,item_003,Thingamajig D,buyer_t7_006,seller_t7_005,False,,rejected,3,126.87,100.23,0.0,0.0
7,item_004,Gizmo E,buyer_t7_008,seller_t7_008,False,,rejected,3,112.92,105.85,0.0,0.0
8,item_004,Gizmo E,buyer_t8_008,seller_t8_005,True,65.48,accepted,2,130.96,54.21,65.48,11.270000000000003
8,item_002,Doohickey C,buyer_t8_003,seller_t8_001,True,83.2,accepted,3,124.06,61.18,40.86,22.020000000000003
8,item_002,Doohickey C,buyer_t8_007,seller_t8_008,True,105.28,accepted,3,122.3,73.59,17.019999999999996,31.689999999999998
8,item_003,Thingamajig D,buyer_t8_001,seller_t8_002,True,90.59,accepted,3,107.57,76.77,16.97999999999999,13.820000000000007
8,item_000,Widget A,buyer_t8_009,seller_t8_009,False,,rejected,3,106.95,88.89,0.0,0.0
8,item_000,Widget A,buyer_t8_006,seller_t8_003,True,100.49,accepted,3,106.09,89.38,5.6000000000000085,11.11
9,item_000,Widget A,buyer_t9_003,seller_t9_009,True,76.67,accepted,3,146.1,61.83,69.42999999999999,14.840000000000003
9,item_004,Gizmo E,buyer_t9_002,seller_t9_008,True,84.81,accepted,3,145.11,63.29,60.30000000000001,21.520000000000003
9,item_004,Gizmo E,buyer_t9_000,seller_t9_003,True,83.88,accepted,3,138.08,73.58,54.20000000000002,10.299999999999997
9,item_000,Widget A,buyer_t9_007,seller_t9_005,True,93.17,accepted,3,134.78,75.99,41.61,17.180000000000007
9,item_004,Gizmo E,buyer_t9_008,seller_t9_000,True,105.13,accepted,3,126.23,80.87,21.10000000000001,24.25999999999999
9,item_001,Gadget B,buyer_t9_001,seller_t9_001,True,103.74,accepted,3,107.7,81.05,3.960000000000008,22.689999999999998
9,item_003,Thingamajig D,buyer_t9_004,seller_t9_006,False,,rejected,3,106.89,90.75,0.0,0.0
9,item_004,Gizmo E,buyer_t9_005,seller_t9_002,False,,rejected,3,100.1,96.72,0.0,0.0
