time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_006,seller_t0_006,False,,rejected,3,85.1,133.74,0.0,0.0
0,item_000,Widget A,buyer_t0_003,seller_t0_003,False,,rejected,3,145.38,131.21,0.0,0.0
0,item_001,Gadget B,buyer_t0_001,seller_t0_000,False,,rejected,3,128.47,123.09,0.0,0.0
0,item_002,Doohickey C,buyer_t0_002,seller_t0_002,False,,rejected,3,100.45,119.98,0.0,0.0
0,item_001,Gadget B,buyer_t0_005,seller_t0_008,True,94.48,accepted,3,147.33,78.73,52.85000000000001,15.75
0,item_004,Gizmo E,buyer_t0_007,seller_t0_004,False,,rejected,3,81.83,120.45,0.0,0.0
0,item_002,Doohickey C,buyer_t0_000,seller_t0_007,False,,rejected,3,115.03,136.04,0.0,0.0
0,item_004,Gizmo E,buyer_t0_009,seller_t0_005,True,113.75,accepted,4,121.83,106.39,8.079999999999998,7.359999999999999
0,item_000,Widget A,buyer_t0_008,seller_t0_001,False,,rejected,3,104.12,113.84,0.0,0.0
0,item_002,Doohickey C,buyer_t0_004,seller_t0_009,True,98.99,accepted,3,140.52,74.99,41.530000000000015,24.0
1,item_001,Gadget B,buyer_t1_009,seller_t1_001,False,,rejected,3,81.98,88.13,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_006,seller_t1_006,False,,rejected,3,143.46,125.17,0.0,0.0
1,item_000,Widget A,buyer_t1_002,seller_t1_002,False,,rejected,3,123.85,110.61,0.0,0.0
1,item_001,Gadget B,buyer_t1_008,seller_t1_000,True,92.1,accepted,3,115.15,83.73,23.05000000000001,8.36999999999999
1,item_004,Gizmo E,buyer_t1_000,seller_t1_009,False,,rejected,3,88.56,83.1,0.0,0.0
1,item_004,Gizmo E,buyer_t1_005,seller_t1_003,True,110.12,accepted,3,115.06,98.32,4.939999999999998,11.800000000000011
1,item_003,Thingamajig D,buyer_t1_003,seller_t1_008,False,,rejected,3,109.56,112.32,0.0,0.0
1,item_000,Widget A,buyer_t1_004,seller_t1_005,False,,rejected,3,82.76,114.0,0.0,0.0
1,item_001,Gadget B,buyer_t1_001,seller_t1_007,False,,rejected,3,127.0,139.95,0.0,0.0
1,item_002,Doohickey C,buyer_t1_007,seller_t1_004,False,,rejected,3,139.22,102.8,0.0,0.0
2,item_004,Gizmo E,buyer_t2_009,seller_t2_003,True,97.69,accepted,3,141.79,77.53,44.099999999999994,20.159999999999997
2,item_003,Thingamajig D,buyer_t2_002,seller_t2_005,False,,rejected,3,102.29,97.13,0.0,0.0
2,item_004,Gizmo E,buyer_t2_005,seller_t2_009,False,,rejected,8,92.05,124.88,0.0,0.0
2,item_001,Gadget B,buyer_t2_000,seller_t2_000,False,,rejected,3,107.37,89.55,0.0,0.0
2,item_002,Doohickey C,buyer_t2_008,seller_t2_001,False,,rejected,3,106.78,121.14,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_002,False,,rejected,3,110.1,117.23,0.0,0.0
2,item_002,Doohickey C,buyer_t2_003,seller_t2_007,False,,rejected,3,139.12,105.92,0.0,0.0
2,item_004,Gizmo E,buyer_t2_007,seller_t2_006,False,,rejected,3,105.86,138.27,0.0,0.0
2,item_004,Gizmo E,buyer_t2_001,seller_t2_008,False,,rejected,3,106.87,104.8,0.0,0.0
2,item_001,Gadget B,buyer_t2_006,seller_t2_004,False,,rejected,3,87.53,109.12,0.0,0.0
3,item_000,Widget A,buyer_t3_005,seller_t3_003,False,,rejected,3,85.64,104.23,0.0,0.0
3,item_000,Widget A,buyer_t3_001,seller_t3_000,False,,rejected,3,133.35,139.3,0.0,0.0
3,item_001,Gadget B,buyer_t3_003,seller_t3_005,False,,rejected,3,86.11,81.13,0.0,0.0
