time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
2,item_003,Thingamajig D,buyer_t2_001,seller_t2_000,True,98.3,accepted,10,120.71,53.96,22.409999999999997,44.339999999999996
2,item_002,Doohickey C,buyer_t2_004,seller_t2_009,True,80.5,accepted,5,124.39,79.2,43.89,1.2999999999999972
2,item_004,Gizmo E,buyer_t2_002,seller_t2_003,False,,timeout,10,115.48,45.38,0.0,0.0
2,item_004,Gizmo E,buyer_t2_005,seller_t2_004,True,85.0,accepted,4,103.77,67.94,18.769999999999996,17.060000000000002
2,item_001,Gadget B,buyer_t2_008,seller_t2_006,False,,rejected,2,120.61,88.77,0.0,0.0
2,item_001,Gadget B,buyer_t2_000,seller_t2_008,True,91.75,accepted,6,121.28,64.85,29.53,26.900000000000006
2,item_004,Gizmo E,buyer_t2_003,seller_t2_001,True,96.9,accepted,10,157.56,76.53,60.66,20.370000000000005
2,item_002,Doohickey C,buyer_t2_009,seller_t2_002,True,96.9,accepted,10,160.62,73.74,63.72,23.16000000000001
2,item_001,Gadget B,buyer_t2_007,seller_t2_005,True,97.0,accepted,5,119.55,59.38,22.549999999999997,37.62
3,item_000,Widget A,buyer_t3_005,seller_t3_003,True,95.0,accepted,10,96.45,64.45,1.4500000000000028,30.549999999999997
3,item_000,Widget A,buyer_t3_001,seller_t3_000,True,111.5,accepted,9,150.98,89.5,39.47999999999999,22.0
3,item_001,Gadget B,buyer_t3_003,seller_t3_005,True,72.5,accepted,5,96.99,47.95,24.489999999999995,24.549999999999997
3,item_000,Widget A,buyer_t3_007,seller_t3_004,True,96.0,accepted,4,158.93,53.66,62.93000000000001,42.34
3,item_000,Widget A,buyer_t3_008,seller_t3_007,True,71.5,accepted,6,104.24,65.7,32.739999999999995,5.799999999999997
3,item_002,Doohickey C,buyer_t3_004,seller_t3_001,True,71.85,accepted,10,98.17,47.54,26.320000000000007,24.309999999999995
3,item_004,Gizmo E,buyer_t3_009,seller_t3_002,False,,timeout,10,156.77,65.14,0.0,0.0
3,item_002,Doohickey C,buyer_t3_000,seller_t3_008,True,97.0,accepted,10,97.19,42.1,0.18999999999999773,54.9
3,item_001,Gadget B,buyer_t3_002,seller_t3_006,True,85.0,accepted,4,121.33,83.17,36.33,1.8299999999999983
3,item_003,Thingamajig D,buyer_t3_006,seller_t3_009,True,98.5,accepted,6,122.35,53.56,23.849999999999994,44.94
4,item_000,Widget A,buyer_t4_006,seller_t4_004,True,85.0,accepted,4,154.87,43.46,69.87,41.54
4,item_002,Doohickey C,buyer_t4_002,seller_t4_003,True,145.0,accepted,6,154.94,49.5,9.939999999999998,95.5
4,item_002,Doohickey C,buyer_t4_003,seller_t4_009,True,98.0,accepted,6,132.37,45.15,34.370000000000005,52.85
4,item_001,Gadget B,buyer_t4_009,seller_t4_007,True,85.0,accepted,3,100.65,81.81,15.650000000000006,3.1899999999999977
4,item_002,Doohickey C,buyer_t4_008,seller_t4_005,True,86.5,accepted,6,155.25,65.92,68.75,20.58
4,item_003,Thingamajig D,buyer_t4_001,seller_t4_006,True,97.5,accepted,6,150.14,75.1,52.639999999999986,22.400000000000006
4,item_002,Doohickey C,buyer_t4_005,seller_t4_008,True,119.0,accepted,6,138.04,73.41,19.039999999999992,45.59
4,item_000,Widget A,buyer_t4_000,seller_t4_001,True,97.5,accepted,5,150.13,54.84,52.629999999999995,42.66
4,item_000,Widget A,buyer_t4_007,seller_t4_002,True,118.0,accepted,7,137.67,48.05,19.669999999999987,69.95
4,item_001,Gadget B,buyer_t4_004,seller_t4_000,True,84.0,accepted,5,95.72,82.04,11.719999999999999,1.9599999999999937
5,item_002,Doohickey C,buyer_t5_006,seller_t5_000,True,90.13,accepted,10,90.13,64.28,0.0,25.849999999999994
5,item_002,Doohickey C,buyer_t5_003,seller_t5_001,False,,rejected,2,97.18,113.42,0.0,0.0
5,item_002,Doohickey C,buyer_t5_007,seller_t5_004,False,,rejected,3,80.55,98.95,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_008,seller_t5_006,False,,rejected,8,109.84,90.38,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_000,seller_t5_005,False,,rejected,2,125.41,77.12,0.0,0.0
5,item_001,Gadget B,buyer_t5_004,seller_t5_003,False,,rejected,4,82.24,86.63,0.0,0.0
5,item_000,Widget A,buyer_t5_009,seller_t5_002,False,,rejected,7,79.68,63.45,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_002,seller_t5_008,True,97.0,accepted,9,130.19,88.99,33.19,8.010000000000005
5,item_001,Gadget B,buyer_t5_001,seller_t5_007,True,81.5,accepted,8,104.26,74.26,22.760000000000005,7.239999999999995
5,item_001,Gadget B,buyer_t5_005,seller_t5_009,True,90.0,accepted,6,144.96,89.45,54.96000000000001,0.5499999999999972
6,item_000,Widget A,buyer_t6_007,seller_t6_003,True,145.0,accepted,6,145.85,49.82,0.8499999999999943,95.18
6,item_001,Gadget B,buyer_t6_005,seller_t6_006,True,91.75,accepted,6,127.69,81.91,35.94,9.840000000000003
6,item_003,Thingamajig D,buyer_t6_001,seller_t6_005,True,89.0,accepted,6,128.06,65.37,39.06,23.629999999999995
6,item_000,Widget A,buyer_t6_002,seller_t6_000,True,86.0,accepted,7,104.25,85.35,18.25,0.6500000000000057
6,item_004,Gizmo E,buyer_t6_008,seller_t6_008,True,90.0,accepted,5,124.45,72.87,34.45,17.129999999999995
6,item_002,Doohickey C,buyer_t6_009,seller_t6_001,True,85.0,accepted,6,103.88,53.67,18.879999999999995,31.33
6,item_000,Widget A,buyer_t6_003,seller_t6_007,False,,rejected,8,108.62,88.83,0.0,0.0
6,item_000,Widget A,buyer_t6_000,seller_t6_004,True,111.5,accepted,9,161.63,78.5,50.129999999999995,33.0
6,item_000,Widget A,buyer_t6_006,seller_t6_009,True,72.5,accepted,6,91.58,59.15,19.08,13.350000000000001
6,item_002,Doohickey C,buyer_t6_004,seller_t6_002,True,81.95,accepted,10,91.95,42.57,10.0,39.38
7,item_002,Doohickey C,buyer_t7_004,seller_t7_008,True,81.9,accepted,9,100.7,50.44,18.799999999999997,31.460000000000008
7,item_000,Widget A,buyer_t7_001,seller_t7_002,True,86.5,accepted,10,152.2,59.58,65.69999999999999,26.92
7,item_003,Thingamajig D,buyer_t7_007,seller_t7_005,True,114.0,accepted,5,142.36,79.93,28.360000000000014,34.06999999999999
7,item_000,Widget A,buyer_t7_000,seller_t7_000,False,,timeout,10,105.09,45.4,0.0,0.0
7,item_002,Doohickey C,buyer_t7_002,seller_t7_001,True,67.5,accepted,6,91.1,51.8,23.599999999999994,15.700000000000003
7,item_003,Thingamajig D,buyer_t7_009,seller_t7_007,True,97.0,accepted,4,123.93,69.64,26.930000000000007,27.36
7,item_002,Doohickey C,buyer_t7_003,seller_t7_009,True,135.0,accepted,6,144.71,63.23,9.710000000000008,71.77000000000001
7,item_000,Widget A,buyer_t7_008,seller_t7_004,True,73.0,accepted,9,129.17,62.73,56.16999999999999,10.270000000000003
7,item_000,Widget A,buyer_t7_005,seller_t7_003,True,111.0,accepted,6,155.59,70.71,44.59,40.290000000000006
7,item_003,Thingamajig D,buyer_t7_006,seller_t7_006,True,91.75,accepted,9,112.77,88.64,21.019999999999996,3.1099999999999994
8,item_004,Gizmo E,buyer_t8_003,seller_t8_007,True,111.5,accepted,9,168.59,78.76,57.09,32.739999999999995
8,item_001,Gadget B,buyer_t8_000,seller_t8_000,True,92.5,accepted,9,135.43,72.33,42.93000000000001,20.17
8,item_004,Gizmo E,buyer_t8_008,seller_t8_003,True,91.85,accepted,9,128.95,44.45,37.099999999999994,47.39999999999999
8,item_001,Gadget B,buyer_t8_002,seller_t8_006,True,106.5,accepted,6,140.46,65.18,33.96000000000001,41.31999999999999
8,item_000,Widget A,buyer_t8_001,seller_t8_001,True,111.0,accepted,6,156.32,77.31,45.31999999999999,33.69
8,item_004,Gizmo E,buyer_t8_006,seller_t8_005,True,85.0,accepted,5,142.19,67.61,57.19,17.39
8,item_002,Doohickey C,buyer_t8_009,seller_t8_008,True,119.0,accepted,6,132.08,43.28,13.080000000000013,75.72
8,item_002,Doohickey C,buyer_t8_007,seller_t8_002,True,72.25,accepted,6,112.95,57.6,40.7,14.649999999999999
8,item_004,Gizmo E,buyer_t8_004,seller_t8_004,True,96.75,accepted,10,148.99,89.6,52.24000000000001,7.150000000000006
8,item_003,Thingamajig D,buyer_t8_005,seller_t8_009,True,89.5,accepted,6,127.32,65.05,37.81999999999999,24.450000000000003
9,item_002,Doohickey C,buyer_t9_002,seller_t9_004,False,,timeout,10,141.27,50.64,0.0,0.0
9,item_000,Widget A,buyer_t9_006,seller_t9_000,True,106.0,accepted,10,148.33,71.87,42.33000000000001,34.129999999999995
9,item_004,Gizmo E,buyer_t9_007,seller_t9_003,True,117.75,accepted,8,133.55,51.07,15.800000000000011,66.68
9,item_004,Gizmo E,buyer_t9_009,seller_t9_008,True,111.0,accepted,6,148.87,65.26,37.870000000000005,45.739999999999995
9,item_003,Thingamajig D,buyer_t9_001,seller_t9_006,True,138.0,accepted,6,164.7,62.7,26.69999999999999,75.3
9,item_001,Gadget B,buyer_t9_000,seller_t9_001,True,66.95,accepted,9,96.97,46.44,30.019999999999996,20.510000000000005
9,item_001,Gadget B,buyer_t9_008,seller_t9_002,True,128.0,accepted,6,167.45,58.27,39.44999999999999,69.72999999999999
9,item_000,Widget A,buyer_t9_005,seller_t9_005,True,89.25,accepted,9,104.41,70.29,15.159999999999997,18.959999999999994
9,item_004,Gizmo E,buyer_t9_003,seller_t9_007,True,83.5,accepted,5,137.81,73.51,54.31,9.989999999999995
9,item_003,Thingamajig D,buyer_t9_004,seller_t9_009,True,95.0,accepted,6,137.67,69.15,42.66999999999999,25.849999999999994
