time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_003,Thingamajig D,buyer_t0_003,seller_t0_006,True,42.56,accepted,7,57.29,36.41,14.729999999999997,6.150000000000006
0,item_001,Gadget B,buyer_t0_006,seller_t0_007,False,,rejected,10,109.75,108.43,0.0,0.0
0,item_004,Gizmo E,buyer_t0_000,seller_t0_001,True,83.38,accepted,8,100.05,74.62,16.67,8.759999999999991
0,item_003,Thingamajig D,buyer_t0_008,seller_t0_000,True,82.42,accepted,6,114.12,71.95,31.700000000000003,10.469999999999999
0,item_001,Gadget B,buyer_t0_004,seller_t0_002,False,,rejected,10,52.61,118.1,0.0,0.0
0,item_004,Gizmo E,buyer_t0_001,seller_t0_005,True,48.81,accepted,4,79.87,41.23,31.060000000000002,7.580000000000005
0,item_002,Doohickey C,buyer_t0_007,seller_t0_008,False,,rejected,10,138.67,114.78,0.0,0.0
0,item_001,Gadget B,buyer_t0_002,seller_t0_009,True,70.84,accepted,7,116.84,63.0,46.0,7.840000000000003
0,item_002,Doohickey C,buyer_t0_005,seller_t0_004,False,,rejected,10,84.46,114.91,0.0,0.0
0,item_001,Gadget B,buyer_t0_009,seller_t0_003,True,85.68,accepted,5,118.74,63.0,33.05999999999999,22.680000000000007
1,item_002,Doohickey C,buyer_t1_001,seller_t1_005,False,,rejected,10,70.1,109.26,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_000,seller_t1_008,False,,rejected,10,62.23,99.38,0.0,0.0
1,item_002,Doohickey C,buyer_t1_008,seller_t1_007,False,,rejected,10,52.83,59.77,0.0,0.0
1,item_002,Doohickey C,buyer_t1_003,seller_t1_009,True,72.93,accepted,9,100.65,64.86,27.72,8.070000000000007
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_004,True,49.03,accepted,7,66.55,38.71,17.519999999999996,10.32
1,item_001,Gadget B,buyer_t1_006,seller_t1_001,True,116.48,accepted,10,123.33,116.28,6.849999999999994,0.20000000000000284
1,item_004,Gizmo E,buyer_t1_005,seller_t1_000,True,72.93,accepted,4,119.34,53.31,46.41,19.620000000000005
1,item_003,Thingamajig D,buyer_t1_007,seller_t1_006,False,,rejected,10,100.22,119.85,0.0,0.0
1,item_000,Widget A,buyer_t1_009,seller_t1_002,True,63.78,accepted,9,69.62,59.3,5.840000000000003,4.480000000000004
1,item_003,Thingamajig D,buyer_t1_004,seller_t1_003,True,60.35,accepted,3,115.82,41.78,55.46999999999999,18.57
2,item_001,Gadget B,buyer_t2_000,seller_t2_009,False,,rejected,10,89.1,113.93,0.0,0.0
2,item_002,Doohickey C,buyer_t2_002,seller_t2_003,False,,rejected,10,81.84,117.78,0.0,0.0
2,item_001,Gadget B,buyer_t2_007,seller_t2_000,True,93.48,accepted,10,98.98,90.73,5.5,2.75
2,item_002,Doohickey C,buyer_t2_009,seller_t2_006,False,,rejected,10,56.32,94.37,0.0,0.0
2,item_000,Widget A,buyer_t2_006,seller_t2_007,False,,rejected,10,63.21,73.49,0.0,0.0
2,item_000,Widget A,buyer_t2_003,seller_t2_004,False,,rejected,10,59.3,76.18,0.0,0.0
2,item_004,Gizmo E,buyer_t2_008,seller_t2_001,True,47.17,accepted,8,56.6,42.1,9.43,5.07
2,item_003,Thingamajig D,buyer_t2_005,seller_t2_002,False,,rejected,10,59.96,64.88,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_008,True,72.14,accepted,9,77.09,68.2,4.950000000000003,3.9399999999999977
2,item_001,Gadget B,buyer_t2_001,seller_t2_005,True,58.7,accepted,5,88.39,45.39,29.689999999999998,13.310000000000002
