time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_009,seller_t0_008,True,90.0,accepted,9,121.47,48.56,31.47,41.44
0,item_004,Gizmo E,buyer_t0_002,seller_t0_001,False,,rejected,7,157.92,54.89,0.0,0.0
0,item_000,Widget A,buyer_t0_001,seller_t0_006,True,86.75,accepted,10,134.65,57.4,47.900000000000006,29.35
0,item_002,Doohickey C,buyer_t0_005,seller_t0_007,True,111.75,accepted,9,146.08,78.27,34.33000000000001,33.480000000000004
0,item_001,Gadget B,buyer_t0_000,seller_t0_005,True,92.0,accepted,5,92.57,57.53,0.5699999999999932,34.47
0,item_002,Doohickey C,buyer_t0_004,seller_t0_003,True,121.9,accepted,10,133.87,57.75,11.969999999999999,64.15
0,item_004,Gizmo E,buyer_t0_003,seller_t0_002,True,165.9,accepted,6,165.92,57.18,0.01999999999998181,108.72
0,item_004,Gizmo E,buyer_t0_006,seller_t0_004,False,,timeout,10,110.07,49.98,0.0,0.0
0,item_000,Widget A,buyer_t0_008,seller_t0_009,True,89.75,accepted,10,135.14,54.45,45.389999999999986,35.3
0,item_004,Gizmo E,buyer_t0_007,seller_t0_000,True,150.3,accepted,10,150.31,87.75,0.009999999999990905,62.55000000000001
1,item_003,Thingamajig D,buyer_t1_007,seller_t1_002,False,,timeout,10,95.17,79.35,0.0,0.0
1,item_000,Widget A,buyer_t1_004,seller_t1_007,False,,timeout,10,129.38,53.71,0.0,0.0
1,item_001,Gadget B,buyer_t1_006,seller_t1_003,True,90.5,accepted,6,93.83,51.69,3.3299999999999983,38.81
1,item_001,Gadget B,buyer_t1_002,seller_t1_009,True,91.5,accepted,6,148.47,88.74,56.97,2.760000000000005
1,item_004,Gizmo E,buyer_t1_008,seller_t1_001,False,,rejected,3,100.44,70.09,0.0,0.0
1,item_002,Doohickey C,buyer_t1_001,seller_t1_004,True,110.0,accepted,5,115.02,86.9,5.019999999999996,23.099999999999994
1,item_002,Doohickey C,buyer_t1_000,seller_t1_005,True,121.5,accepted,10,143.79,44.04,22.289999999999992,77.46000000000001
1,item_000,Widget A,buyer_t1_003,seller_t1_000,True,101.0,accepted,6,101.09,74.0,0.09000000000000341,27.0
1,item_001,Gadget B,buyer_t1_005,seller_t1_006,True,89.5,accepted,6,96.74,72.29,7.239999999999995,17.209999999999994
1,item_003,Thingamajig D,buyer_t1_009,seller_t1_008,False,,timeout,10,164.75,62.68,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_005,True,91.4,accepted,9,164.28,41.16,72.88,50.24000000000001
2,item_001,Gadget B,buyer_t2_001,seller_t2_003,True,91.0,accepted,9,140.15,44.07,49.150000000000006,46.93
2,item_001,Gadget B,buyer_t2_002,seller_t2_008,True,94.62,accepted,10,94.62,49.38,0.0,45.24
2,item_000,Widget A,buyer_t2_000,seller_t2_007,True,91.5,accepted,6,133.05,57.52,41.55000000000001,33.98
2,item_003,Thingamajig D,buyer_t2_006,seller_t2_006,True,91.0,accepted,6,119.48,44.07,28.480000000000004,46.93
2,item_004,Gizmo E,buyer_t2_009,seller_t2_000,False,,rejected,3,91.17,79.27,0.0,0.0
2,item_000,Widget A,buyer_t2_003,seller_t2_001,True,86.25,accepted,6,150.09,74.28,63.84,11.969999999999999
2,item_003,Thingamajig D,buyer_t2_008,seller_t2_004,True,90.0,accepted,9,111.95,49.31,21.950000000000003,40.69
2,item_001,Gadget B,buyer_t2_005,seller_t2_002,False,,timeout,10,98.9,68.4,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_009,True,86.25,accepted,6,119.05,51.73,32.8,34.52
3,item_002,Doohickey C,buyer_t3_000,seller_t3_005,False,,rejected,7,114.05,55.3,0.0,0.0
3,item_004,Gizmo E,buyer_t3_003,seller_t3_003,False,,rejected,3,130.67,81.66,0.0,0.0
3,item_000,Widget A,buyer_t3_002,seller_t3_009,True,88.5,accepted,6,126.02,88.1,37.519999999999996,0.4000000000000057
3,item_001,Gadget B,buyer_t3_004,seller_t3_001,True,89.85,accepted,10,131.84,46.3,41.99000000000001,43.55
3,item_003,Thingamajig D,buyer_t3_008,seller_t3_002,True,89.9,accepted,10,97.63,68.69,7.72999999999999,21.210000000000008
3,item_003,Thingamajig D,buyer_t3_007,seller_t3_004,False,,timeout,10,148.34,62.4,0.0,0.0
3,item_001,Gadget B,buyer_t3_005,seller_t3_007,True,89.75,accepted,10,161.37,75.26,71.62,14.489999999999995
3,item_001,Gadget B,buyer_t3_009,seller_t3_006,True,86.5,accepted,6,148.96,66.94,62.46000000000001,19.560000000000002
3,item_004,Gizmo E,buyer_t3_001,seller_t3_008,False,,rejected,3,107.96,78.9,0.0,0.0
3,item_003,Thingamajig D,buyer_t3_006,seller_t3_000,True,87.0,accepted,9,165.11,72.48,78.11000000000001,14.519999999999996
4,item_003,Thingamajig D,buyer_t4_003,seller_t4_004,True,86.5,accepted,8,138.11,66.42,51.610000000000014,20.08
4,item_002,Doohickey C,buyer_t4_008,seller_t4_007,True,111.5,accepted,8,160.2,75.0,48.69999999999999,36.5
4,item_001,Gadget B,buyer_t4_006,seller_t4_008,True,86.5,accepted,6,131.22,51.58,44.72,34.92
4,item_001,Gadget B,buyer_t4_005,seller_t4_009,True,86.75,accepted,10,134.31,71.73,47.56,15.019999999999996
4,item_002,Doohickey C,buyer_t4_007,seller_t4_002,True,132.5,accepted,6,134.93,80.94,2.430000000000007,51.56
4,item_004,Gizmo E,buyer_t4_009,seller_t4_000,False,,rejected,5,129.55,65.09,0.0,0.0
4,item_002,Doohickey C,buyer_t4_002,seller_t4_005,False,,rejected,7,116.01,89.38,0.0,0.0
4,item_004,Gizmo E,buyer_t4_004,seller_t4_001,True,121.49,accepted,10,121.49,44.9,0.0,76.59
4,item_003,Thingamajig D,buyer_t4_000,seller_t4_003,True,91.25,accepted,10,108.16,40.57,16.909999999999997,50.68
4,item_004,Gizmo E,buyer_t4_001,seller_t4_006,False,,rejected,7,136.02,40.02,0.0,0.0
5,item_000,Widget A,buyer_t5_009,seller_t5_002,True,89.0,accepted,10,166.88,70.74,77.88,18.260000000000005
5,item_002,Doohickey C,buyer_t5_002,seller_t5_007,True,112.5,accepted,5,147.05,84.62,34.55000000000001,27.879999999999995
5,item_003,Thingamajig D,buyer_t5_001,seller_t5_005,False,,rejected,10,156.01,89.23,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_000,seller_t5_004,True,86.25,accepted,6,146.75,57.31,60.5,28.939999999999998
5,item_004,Gizmo E,buyer_t5_008,seller_t5_009,False,,rejected,5,157.54,61.95,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_005,seller_t5_008,True,91.0,accepted,6,153.19,58.88,62.19,32.12
