time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_002,Doohickey C,buyer_t0_003,seller_t0_003,True,114.83,accepted,3,145.38,94.12,30.549999999999997,20.709999999999994
0,item_000,Widget A,buyer_t0_004,seller_t0_001,True,105.14,accepted,3,140.52,75.1,35.38000000000001,30.040000000000006
0,item_003,Thingamajig D,buyer_t0_002,seller_t0_004,False,,rejected,3,100.45,111.83,0.0,0.0
0,item_001,Gadget B,buyer_t0_001,seller_t0_000,False,,rejected,3,128.47,137.33,0.0,0.0
0,item_002,Doohickey C,buyer_t0_000,seller_t0_002,True,89.07,accepted,3,115.03,71.83,25.960000000000008,17.239999999999995
1,item_001,Gadget B,buyer_t1_003,seller_t1_003,False,,rejected,3,109.56,105.15,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_001,False,,rejected,3,123.85,133.46,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_004,seller_t1_002,False,,rejected,3,82.76,129.22,0.0,0.0
1,item_000,Widget A,buyer_t1_000,seller_t1_004,False,,rejected,3,88.56,71.98,0.0,0.0
1,item_002,Doohickey C,buyer_t1_001,seller_t1_000,False,,rejected,7,127.0,105.06,0.0,0.0
2,item_004,Gizmo E,buyer_t2_004,seller_t2_001,True,106.99,accepted,3,110.1,77.53,3.1099999999999994,29.459999999999994
2,item_000,Widget A,buyer_t2_003,seller_t2_000,True,101.74,accepted,3,139.12,82.05,37.38000000000001,19.689999999999998
2,item_001,Gadget B,buyer_t2_001,seller_t2_003,False,,rejected,3,106.87,96.78,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_000,seller_t2_002,False,,rejected,3,107.37,95.86,0.0,0.0
2,item_004,Gizmo E,buyer_t2_002,seller_t2_004,False,,rejected,3,102.29,131.79,0.0,0.0
3,item_002,Doohickey C,buyer_t3_000,seller_t3_003,False,,rejected,3,86.29,82.46,0.0,0.0
3,item_003,Thingamajig D,buyer_t3_003,seller_t3_004,False,,rejected,3,86.11,128.43,0.0,0.0
3,item_000,Widget A,buyer_t3_002,seller_t3_000,True,89.25,accepted,3,107.42,75.64,18.17,13.61
3,item_001,Gadget B,buyer_t3_001,seller_t3_002,False,,rejected,3,133.35,130.32,0.0,0.0
3,item_002,Doohickey C,buyer_t3_004,seller_t3_001,False,,rejected,3,87.15,98.3,0.0,0.0
4,item_000,Widget A,buyer_t4_000,seller_t4_004,False,,rejected,3,132.61,79.32,0.0,0.0
4,item_001,Gadget B,buyer_t4_001,seller_t4_003,False,,rejected,3,132.62,127.09,0.0,0.0
4,item_002,Doohickey C,buyer_t4_003,seller_t4_000,False,,rejected,3,117.08,112.04,0.0,0.0
4,item_001,Gadget B,buyer_t4_004,seller_t4_002,False,,rejected,3,85.0,111.71,0.0,0.0
4,item_000,Widget A,buyer_t4_002,seller_t4_001,False,,rejected,3,136.82,126.76,0.0,0.0
