time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_009,seller_t0_008,True,40.75,accepted,6,47.86,20.32,7.109999999999999,20.43
0,item_004,Gizmo E,buyer_t0_002,seller_t0_001,True,111.0,accepted,6,170.73,64.88,59.72999999999999,46.120000000000005
0,item_000,Widget A,buyer_t0_001,seller_t0_006,True,40.5,accepted,5,40.57,26.85,0.07000000000000028,13.649999999999999
0,item_002,Doohickey C,buyer_t0_005,seller_t0_007,True,63.5,accepted,9,102.29,61.75,38.790000000000006,1.75
0,item_001,Gadget B,buyer_t0_000,seller_t0_005,True,45.4,accepted,6,45.4,27.25,0.0,18.15
0,item_002,Doohickey C,buyer_t0_004,seller_t0_003,True,61.5,accepted,9,105.36,44.82,43.86,16.68
0,item_004,Gizmo E,buyer_t0_003,seller_t0_002,True,107.5,accepted,7,168.77,96.32,61.27000000000001,11.180000000000007
0,item_004,Gizmo E,buyer_t0_006,seller_t0_004,True,111.0,accepted,6,143.58,77.71,32.58000000000001,33.290000000000006
0,item_000,Widget A,buyer_t0_008,seller_t0_009,True,39.5,accepted,6,62.0,16.28,22.5,23.22
0,item_004,Gizmo E,buyer_t0_007,seller_t0_000,True,107.5,accepted,5,176.32,38.81,68.82,68.69
1,item_003,Thingamajig D,buyer_t1_007,seller_t1_002,True,47.2,accepted,9,56.49,38.28,9.29,8.920000000000002
1,item_000,Widget A,buyer_t1_004,seller_t1_007,True,42.0,accepted,9,44.65,33.24,2.6499999999999986,8.759999999999998
1,item_001,Gadget B,buyer_t1_006,seller_t1_003,True,46.96,accepted,6,46.96,35.52,0.0,11.439999999999998
1,item_001,Gadget B,buyer_t1_002,seller_t1_009,True,44.15,accepted,10,71.07,33.29,26.919999999999995,10.86
1,item_004,Gizmo E,buyer_t1_008,seller_t1_001,True,111.0,accepted,6,160.39,57.57,49.389999999999986,53.43
1,item_002,Doohickey C,buyer_t1_001,seller_t1_004,True,71.5,accepted,9,112.04,52.17,40.540000000000006,19.33
1,item_002,Doohickey C,buyer_t1_000,seller_t1_005,True,71.3,accepted,10,91.42,44.24,20.120000000000005,27.059999999999995
1,item_000,Widget A,buyer_t1_003,seller_t1_000,True,41.75,accepted,5,46.31,33.17,4.560000000000002,8.579999999999998
1,item_001,Gadget B,buyer_t1_005,seller_t1_006,True,44.0,accepted,6,68.65,24.5,24.650000000000006,19.5
1,item_003,Thingamajig D,buyer_t1_009,seller_t1_008,True,44.0,accepted,6,73.43,19.66,29.430000000000007,24.34
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_005,False,,timeout,10,66.5,38.98,0.0,0.0
2,item_001,Gadget B,buyer_t2_001,seller_t2_003,True,43.0,accepted,6,68.08,39.35,25.08,3.6499999999999986
2,item_001,Gadget B,buyer_t2_002,seller_t2_008,True,44.0,accepted,5,63.35,29.68,19.35,14.32
2,item_000,Widget A,buyer_t2_000,seller_t2_007,True,42.6,accepted,6,42.66,31.6,0.05999999999999517,11.0
