time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_004,Gizmo E,buyer_t0_002,seller_t0_001,True,82.0,accepted,5,110.0,70.0,28.0,12.0
0,item_000,Widget A,buyer_t0_004,seller_t0_004,True,70.29,accepted,5,100.0,60.0,29.709999999999994,10.290000000000006
0,item_000,Widget A,buyer_t0_000,seller_t0_005,True,76.0,accepted,7,90.0,70.0,14.0,6.0
0,item_000,Widget A,buyer_t0_005,seller_t0_000,True,70.71,accepted,4,110.0,60.0,39.290000000000006,10.709999999999994
0,item_002,Doohickey C,buyer_t0_001,seller_t0_002,True,70.29,accepted,5,100.0,60.0,29.709999999999994,10.290000000000006
0,item_000,Widget A,buyer_t0_003,seller_t0_003,True,76.0,accepted,7,90.0,70.0,14.0,6.0
1,item_002,Doohickey C,buyer_t1_002,seller_t1_005,True,82.0,accepted,5,110.0,70.0,28.0,12.0
1,item_002,Doohickey C,buyer_t1_004,seller_t1_001,True,78.57,accepted,6,100.0,70.0,21.430000000000007,8.569999999999993
1,item_004,Gizmo E,buyer_t1_000,seller_t1_003,True,76.0,accepted,7,90.0,70.0,14.0,6.0
1,item_000,Widget A,buyer_t1_003,seller_t1_004,True,70.29,accepted,5,90.0,60.0,19.709999999999994,10.290000000000006
1,item_003,Thingamajig D,buyer_t1_001,seller_t1_002,True,70.29,accepted,5,100.0,60.0,29.709999999999994,10.290000000000006
1,item_001,Gadget B,buyer_t1_005,seller_t1_000,True,70.71,accepted,4,110.0,60.0,39.290000000000006,10.709999999999994
2,item_004,Gizmo E,buyer_t2_005,seller_t2_005,True,82.0,accepted,5,110.0,70.0,28.0,12.0
2,item_002,Doohickey C,buyer_t2_004,seller_t2_002,True,70.29,accepted,5,100.0,60.0,29.709999999999994,10.290000000000006
2,item_002,Doohickey C,buyer_t2_000,seller_t2_004,True,70.29,accepted,5,90.0,60.0,19.709999999999994,10.290000000000006
2,item_002,Doohickey C,buyer_t2_001,seller_t2_000,True,70.29,accepted,5,100.0,60.0,29.709999999999994,10.290000000000006
2,item_000,Widget A,buyer_t2_003,seller_t2_001,True,76.0,accepted,7,90.0,70.0,14.0,6.0
2,item_002,Doohickey C,buyer_t2_002,seller_t2_003,True,82.0,accepted,5,110.0,70.0,28.0,12.0
