time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_003,seller_t0_000,False,,rejected,7,113.53,82.9,0.0,0.0
0,item_003,Thingamajig D,buyer_t0_000,seller_t0_002,True,110.0,accepted,6,111.74,57.62,1.7399999999999949,52.38
0,item_002,Doohickey C,buyer_t0_001,seller_t0_004,True,90.0,accepted,6,100.0,83.28,10.0,6.719999999999999
0,item_001,Gadget B,buyer_t0_008,seller_t0_008,True,107.25,accepted,6,107.27,55.96,0.01999999999999602,51.29
0,item_003,Thingamajig D,buyer_t0_007,seller_t0_006,False,,rejected,7,94.31,40.99,0.0,0.0
0,item_003,Thingamajig D,buyer_t0_009,seller_t0_005,True,115.0,accepted,5,115.9,89.07,0.9000000000000057,25.930000000000007
0,item_004,Gizmo E,buyer_t0_005,seller_t0_001,False,,rejected,5,143.36,74.85,0.0,0.0
0,item_004,Gizmo E,buyer_t0_006,seller_t0_009,False,,timeout,10,139.15,80.06,0.0,0.0
0,item_002,Doohickey C,buyer_t0_002,seller_t0_007,False,,timeout,10,169.24,66.71,0.0,0.0
0,item_002,Doohickey C,buyer_t0_004,seller_t0_003,True,123.25,accepted,10,162.45,58.29,39.19999999999999,64.96000000000001
1,item_001,Gadget B,buyer_t1_009,seller_t1_002,False,,timeout,10,126.12,87.65,0.0,0.0
1,item_002,Doohickey C,buyer_t1_004,seller_t1_008,True,120.0,accepted,5,155.96,67.78,35.96000000000001,52.22
1,item_001,Gadget B,buyer_t1_006,seller_t1_006,True,96.0,accepted,6,96.35,49.95,0.3499999999999943,46.05
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_004,True,100.0,accepted,10,100.03,80.18,0.030000000000001137,19.819999999999993
1,item_004,Gizmo E,buyer_t1_003,seller_t1_005,False,,rejected,7,141.0,61.43,0.0,0.0
1,item_004,Gizmo E,buyer_t1_001,seller_t1_000,True,141.25,accepted,6,141.29,85.64,0.03999999999999204,55.61
1,item_001,Gadget B,buyer_t1_005,seller_t1_009,True,123.96,accepted,10,123.96,86.17,0.0,37.78999999999999
1,item_001,Gadget B,buyer_t1_008,seller_t1_001,True,95.0,accepted,5,95.21,80.85,0.20999999999999375,14.150000000000006
1,item_003,Thingamajig D,buyer_t1_007,seller_t1_003,True,131.5,accepted,10,132.0,65.74,0.5,65.76
1,item_000,Widget A,buyer_t1_000,seller_t1_007,True,139.0,accepted,6,139.05,51.62,0.05000000000001137,87.38
2,item_001,Gadget B,buyer_t2_004,seller_t2_007,False,,rejected,7,132.05,52.51,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_002,False,,timeout,10,157.15,71.64,0.0,0.0
2,item_002,Doohickey C,buyer_t2_000,seller_t2_001,True,120.0,accepted,5,155.31,72.56,35.31,47.44
2,item_004,Gizmo E,buyer_t2_002,seller_t2_003,True,122.5,accepted,10,163.48,60.64,40.97999999999999,61.86
2,item_002,Doohickey C,buyer_t2_009,seller_t2_009,True,105.0,accepted,5,110.05,42.44,5.049999999999997,62.56
2,item_003,Thingamajig D,buyer_t2_003,seller_t2_006,False,,timeout,10,121.74,54.81,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_005,seller_t2_008,True,108.99,accepted,6,108.99,71.19,0.0,37.8
